date_year,date_month,date_day,which_threehourly_interval,specific_observation_time,days_since_origin_threehourly_interval,days_since_origin,Kp,ap,is_definitive
2012,10,16,18.0,19.50,29509.75,29509.8125,1,4,1
2012,10,16,21.0,22.50,29509.875,29509.9375,1,4,1
2012,10,17,00.0,01.50,29510,29510.0625,2.667,12,1
2012,10,17,03.0,04.50,29510.125,29510.1875,2,7,1
2012,10,17,06.0,07.50,29510.25,29510.3125,2.333,9,1
2012,10,17,09.0,10.50,29510.375,29510.4375,0.667,3,1
2012,10,17,12.0,13.50,29510.5,29510.5625,1.333,5,1
2012,10,17,15.0,16.50,29510.625,29510.6875,1,4,1
2012,10,17,18.0,19.50,29510.75,29510.8125,0.667,3,1
2012,10,17,21.0,22.50,29510.875,29510.9375,2.667,12,1
2012,10,18,00.0,01.50,29511,29511.0625,2.667,12,1
2012,10,18,03.0,04.50,29511.125,29511.1875,0.667,3,1
2012,10,18,06.0,07.50,29511.25,29511.3125,0.667,3,1
2012,10,18,09.0,10.50,29511.375,29511.4375,1.333,5,1
2012,10,18,12.0,13.50,29511.5,29511.5625,0.667,3,1
2012,10,18,15.0,16.50,29511.625,29511.6875,1.667,6,1
2012,10,18,18.0,19.50,29511.75,29511.8125,1,4,1
2012,10,18,21.0,22.50,29511.875,29511.9375,1,4,1
2012,10,19,00.0,01.50,29512,29512.0625,2.333,9,1
2012,10,19,03.0,04.50,29512.125,29512.1875,0.667,3,1
2012,10,19,06.0,07.50,29512.25,29512.3125,0.333,2,1
2012,10,19,09.0,10.50,29512.375,29512.4375,0,0,1
2012,10,19,12.0,13.50,29512.5,29512.5625,0.333,2,1
2012,10,19,15.0,16.50,29512.625,29512.6875,0.333,2,1
2012,10,19,18.0,19.50,29512.75,29512.8125,0.333,2,1
2012,10,19,21.0,22.50,29512.875,29512.9375,0.333,2,1
2012,10,20,00.0,01.50,29513,29513.0625,0,0,1
2012,10,20,03.0,04.50,29513.125,29513.1875,0,0,1
2012,10,20,06.0,07.50,29513.25,29513.3125,0.333,2,1
2012,10,20,09.0,10.50,29513.375,29513.4375,0.333,2,1
2012,10,20,12.0,13.50,29513.5,29513.5625,0.333,2,1
2012,10,20,15.0,16.50,29513.625,29513.6875,0.333,2,1
2012,10,20,18.0,19.50,29513.75,29513.8125,0.667,3,1
2012,10,20,21.0,22.50,29513.875,29513.9375,0.333,2,1
2012,10,21,00.0,01.50,29514,29514.0625,0.667,3,1
2012,10,21,03.0,04.50,29514.125,29514.1875,0.667,3,1
2012,10,21,06.0,07.50,29514.25,29514.3125,1,4,1
2012,10,21,09.0,10.50,29514.375,29514.4375,0.667,3,1
2012,10,21,12.0,13.50,29514.5,29514.5625,0.667,3,1
2012,10,21,15.0,16.50,29514.625,29514.6875,0.667,3,1
2012,10,21,18.0,19.50,29514.75,29514.8125,0.667,3,1
2012,10,21,21.0,22.50,29514.875,29514.9375,0.333,2,1
2012,10,22,00.0,01.50,29515,29515.0625,1.333,5,1
2012,10,22,03.0,04.50,29515.125,29515.1875,0.667,3,1
2012,10,22,06.0,07.50,29515.25,29515.3125,0.333,2,1
2012,10,22,09.0,10.50,29515.375,29515.4375,0,0,1
2012,10,22,12.0,13.50,29515.5,29515.5625,0,0,1
2012,10,22,15.0,16.50,29515.625,29515.6875,0.667,3,1
2012,10,22,18.0,19.50,29515.75,29515.8125,0.667,3,1
2012,10,22,21.0,22.50,29515.875,29515.9375,0.333,2,1
2012,10,23,00.0,01.50,29516,29516.0625,1.667,6,1
2012,10,23,03.0,04.50,29516.125,29516.1875,2.333,9,1
2012,10,23,06.0,07.50,29516.25,29516.3125,1.667,6,1
2012,10,23,09.0,10.50,29516.375,29516.4375,2,7,1
2012,10,23,12.0,13.50,29516.5,29516.5625,1.667,6,1
2012,10,23,15.0,16.50,29516.625,29516.6875,1.667,6,1
2012,10,23,18.0,19.50,29516.75,29516.8125,2.333,9,1
2012,10,23,21.0,22.50,29516.875,29516.9375,1,4,1
2012,10,24,00.0,01.50,29517,29517.0625,1.333,5,1
2012,10,24,03.0,04.50,29517.125,29517.1875,2,7,1
2012,10,24,06.0,07.50,29517.25,29517.3125,0.667,3,1
2012,10,24,09.0,10.50,29517.375,29517.4375,0.667,3,1
2012,10,24,12.0,13.50,29517.5,29517.5625,0.667,3,1
2012,10,24,15.0,16.50,29517.625,29517.6875,0.333,2,1
2012,10,24,18.0,19.50,29517.75,29517.8125,0.667,3,1
2012,10,24,21.0,22.50,29517.875,29517.9375,0,0,1
2012,10,25,00.0,01.50,29518,29518.0625,1,4,1
2012,10,25,03.0,04.50,29518.125,29518.1875,1.333,5,1
2012,10,25,06.0,07.50,29518.25,29518.3125,0.333,2,1
2012,10,25,09.0,10.50,29518.375,29518.4375,0.667,3,1
2012,10,25,12.0,13.50,29518.5,29518.5625,0.667,3,1
2012,10,25,15.0,16.50,29518.625,29518.6875,0,0,1
2012,10,25,18.0,19.50,29518.75,29518.8125,0.333,2,1
2012,10,25,21.0,22.50,29518.875,29518.9375,1.333,5,1
2012,10,26,00.0,01.50,29519,29519.0625,0.333,2,1
2012,10,26,03.0,04.50,29519.125,29519.1875,0.333,2,1
2012,10,26,06.0,07.50,29519.25,29519.3125,1.667,6,1
2012,10,26,09.0,10.50,29519.375,29519.4375,0.667,3,1
2012,10,26,12.0,13.50,29519.5,29519.5625,0.667,3,1
2012,10,26,15.0,16.50,29519.625,29519.6875,1.667,6,1
2012,10,26,18.0,19.50,29519.75,29519.8125,1,4,1
2012,10,26,21.0,22.50,29519.875,29519.9375,1.667,6,1
2012,10,27,00.0,01.50,29520,29520.0625,1.667,6,1
2012,10,27,03.0,04.50,29520.125,29520.1875,1,4,1
2012,10,27,06.0,07.50,29520.25,29520.3125,1,4,1
2012,10,27,09.0,10.50,29520.375,29520.4375,0.667,3,1
2012,10,27,12.0,13.50,29520.5,29520.5625,0.667,3,1
2012,10,27,15.0,16.50,29520.625,29520.6875,0.333,2,1
2012,10,27,18.0,19.50,29520.75,29520.8125,0.333,2,1
2012,10,27,21.0,22.50,29520.875,29520.9375,0.667,3,1
2012,10,28,00.0,01.50,29521,29521.0625,0,0,1
2012,10,28,03.0,04.50,29521.125,29521.1875,0.667,3,1
2012,10,28,06.0,07.50,29521.25,29521.3125,1.667,6,1
2012,10,28,09.0,10.50,29521.375,29521.4375,0.667,3,1
2012,10,28,12.0,13.50,29521.5,29521.5625,1,4,1
2012,10,28,15.0,16.50,29521.625,29521.6875,0.333,2,1
2012,10,28,18.0,19.50,29521.75,29521.8125,0.667,3,1
2012,10,28,21.0,22.50,29521.875,29521.9375,0,0,1
2012,10,29,00.0,01.50,29522,29522.0625,0.333,2,1
2012,10,29,03.0,04.50,29522.125,29522.1875,0.333,2,1
2012,10,29,06.0,07.50,29522.25,29522.3125,1.333,5,1
2012,10,29,09.0,10.50,29522.375,29522.4375,0.333,2,1
2012,10,29,12.0,13.50,29522.5,29522.5625,0,0,1
2012,10,29,15.0,16.50,29522.625,29522.6875,0,0,1
2012,10,29,18.0,19.50,29522.75,29522.8125,0,0,1
2012,10,29,21.0,22.50,29522.875,29522.9375,1,4,1
2012,10,30,00.0,01.50,29523,29523.0625,1.667,6,1
2012,10,30,03.0,04.50,29523.125,29523.1875,0,0,1
2012,10,30,06.0,07.50,29523.25,29523.3125,0.333,2,1
2012,10,30,09.0,10.50,29523.375,29523.4375,0.333,2,1
2012,10,30,12.0,13.50,29523.5,29523.5625,0,0,1
2012,10,30,15.0,16.50,29523.625,29523.6875,0,0,1
2012,10,30,18.0,19.50,29523.75,29523.8125,0.333,2,1
2012,10,30,21.0,22.50,29523.875,29523.9375,0.333,2,1
2012,10,31,00.0,01.50,29524,29524.0625,0,0,1
2012,10,31,03.0,04.50,29524.125,29524.1875,0,0,1
2012,10,31,06.0,07.50,29524.25,29524.3125,0.333,2,1
2012,10,31,09.0,10.50,29524.375,29524.4375,0.333,2,1
2012,10,31,12.0,13.50,29524.5,29524.5625,1,4,1
2012,10,31,15.0,16.50,29524.625,29524.6875,3,15,1
2012,10,31,18.0,19.50,29524.75,29524.8125,1.667,6,1
2012,10,31,21.0,22.50,29524.875,29524.9375,2.333,9,1
2012,11,1,00.0,01.50,29525,29525.0625,3,15,1
2012,11,1,03.0,04.50,29525.125,29525.1875,3,15,1
2012,11,1,06.0,07.50,29525.25,29525.3125,3,15,1
2012,11,1,09.0,10.50,29525.375,29525.4375,3.667,22,1
2012,11,1,12.0,13.50,29525.5,29525.5625,3.333,18,1
2012,11,1,15.0,16.50,29525.625,29525.6875,4.667,39,1
2012,11,1,18.0,19.50,29525.75,29525.8125,4.333,32,1
2012,11,1,21.0,22.50,29525.875,29525.9375,3.333,18,1
2012,11,2,00.0,01.50,29526,29526.0625,2.333,9,1
2012,11,2,03.0,04.50,29526.125,29526.1875,2.333,9,1
2012,11,2,06.0,07.50,29526.25,29526.3125,1,4,1
2012,11,2,09.0,10.50,29526.375,29526.4375,0.333,2,1
2012,11,2,12.0,13.50,29526.5,29526.5625,0.667,3,1
2012,11,2,15.0,16.50,29526.625,29526.6875,1,4,1
2012,11,2,18.0,19.50,29526.75,29526.8125,1.333,5,1
2012,11,2,21.0,22.50,29526.875,29526.9375,1.667,6,1
2012,11,3,00.0,01.50,29527,29527.0625,0,0,1
2012,11,3,03.0,04.50,29527.125,29527.1875,0,0,1
2012,11,3,06.0,07.50,29527.25,29527.3125,0.333,2,1
2012,11,3,09.0,10.50,29527.375,29527.4375,0.667,3,1
2012,11,3,12.0,13.50,29527.5,29527.5625,1.333,5,1
2012,11,3,15.0,16.50,29527.625,29527.6875,1,4,1
2012,11,3,18.0,19.50,29527.75,29527.8125,0.667,3,1
2012,11,3,21.0,22.50,29527.875,29527.9375,0.333,2,1
2012,11,4,00.0,01.50,29528,29528.0625,0,0,1
2012,11,4,03.0,04.50,29528.125,29528.1875,1,4,1
2012,11,4,06.0,07.50,29528.25,29528.3125,0.333,2,1
2012,11,4,09.0,10.50,29528.375,29528.4375,0.333,2,1
2012,11,4,12.0,13.50,29528.5,29528.5625,0.667,3,1
2012,11,4,15.0,16.50,29528.625,29528.6875,0.333,2,1
2012,11,4,18.0,19.50,29528.75,29528.8125,0,0,1
2012,11,4,21.0,22.50,29528.875,29528.9375,0,0,1
2012,11,5,00.0,01.50,29529,29529.0625,0,0,1
2012,11,5,03.0,04.50,29529.125,29529.1875,0,0,1
2012,11,5,06.0,07.50,29529.25,29529.3125,0.667,3,1
2012,11,5,09.0,10.50,29529.375,29529.4375,0.667,3,1
2012,11,5,12.0,13.50,29529.5,29529.5625,0.667,3,1
2012,11,5,15.0,16.50,29529.625,29529.6875,1.667,6,1
2012,11,5,18.0,19.50,29529.75,29529.8125,0.667,3,1
2012,11,5,21.0,22.50,29529.875,29529.9375,0.333,2,1
2012,11,6,00.0,01.50,29530,29530.0625,0.667,3,1
2012,11,6,03.0,04.50,29530.125,29530.1875,0.333,2,1
2012,11,6,06.0,07.50,29530.25,29530.3125,0.667,3,1
2012,11,6,09.0,10.50,29530.375,29530.4375,0.667,3,1
2012,11,6,12.0,13.50,29530.5,29530.5625,0.667,3,1
2012,11,6,15.0,16.50,29530.625,29530.6875,2,7,1
2012,11,6,18.0,19.50,29530.75,29530.8125,1.333,5,1
2012,11,6,21.0,22.50,29530.875,29530.9375,1,4,1
2012,11,7,00.0,01.50,29531,29531.0625,2.667,12,1
2012,11,7,03.0,04.50,29531.125,29531.1875,3.333,18,1
2012,11,7,06.0,07.50,29531.25,29531.3125,1.333,5,1
2012,11,7,09.0,10.50,29531.375,29531.4375,1.333,5,1
2012,11,7,12.0,13.50,29531.5,29531.5625,3,15,1
2012,11,7,15.0,16.50,29531.625,29531.6875,3.667,22,1
2012,11,7,18.0,19.50,29531.75,29531.8125,4,27,1
2012,11,7,21.0,22.50,29531.875,29531.9375,3,15,1
2012,11,8,00.0,01.50,29532,29532.0625,1,4,1
2012,11,8,03.0,04.50,29532.125,29532.1875,0,0,1
2012,11,8,06.0,07.50,29532.25,29532.3125,0.333,2,1
2012,11,8,09.0,10.50,29532.375,29532.4375,1,4,1
2012,11,8,12.0,13.50,29532.5,29532.5625,0.667,3,1
2012,11,8,15.0,16.50,29532.625,29532.6875,0,0,1
2012,11,8,18.0,19.50,29532.75,29532.8125,0.333,2,1
2012,11,8,21.0,22.50,29532.875,29532.9375,1.333,5,1
2012,11,9,00.0,01.50,29533,29533.0625,0,0,1
2012,11,9,03.0,04.50,29533.125,29533.1875,0,0,1
2012,11,9,06.0,07.50,29533.25,29533.3125,0.667,3,1
2012,11,9,09.0,10.50,29533.375,29533.4375,0,0,1
2012,11,9,12.0,13.50,29533.5,29533.5625,0,0,1
2012,11,9,15.0,16.50,29533.625,29533.6875,0,0,1
2012,11,9,18.0,19.50,29533.75,29533.8125,0.333,2,1
2012,11,9,21.0,22.50,29533.875,29533.9375,0,0,1
2012,11,10,00.0,01.50,29534,29534.0625,0,0,1
2012,11,10,03.0,04.50,29534.125,29534.1875,0,0,1
2012,11,10,06.0,07.50,29534.25,29534.3125,0,0,1
2012,11,10,09.0,10.50,29534.375,29534.4375,0.333,2,1
2012,11,10,12.0,13.50,29534.5,29534.5625,0.667,3,1
2012,11,10,15.0,16.50,29534.625,29534.6875,0.333,2,1
2012,11,10,18.0,19.50,29534.75,29534.8125,0.667,3,1
2012,11,10,21.0,22.50,29534.875,29534.9375,1.667,6,1
2012,11,11,00.0,01.50,29535,29535.0625,0.333,2,1
2012,11,11,03.0,04.50,29535.125,29535.1875,0,0,1
2012,11,11,06.0,07.50,29535.25,29535.3125,0,0,1
2012,11,11,09.0,10.50,29535.375,29535.4375,0.333,2,1
2012,11,11,12.0,13.50,29535.5,29535.5625,1.333,5,1
2012,11,11,15.0,16.50,29535.625,29535.6875,0.667,3,1
2012,11,11,18.0,19.50,29535.75,29535.8125,0,0,1
2012,11,11,21.0,22.50,29535.875,29535.9375,0.333,2,1
2012,11,12,00.0,01.50,29536,29536.0625,1.333,5,1
2012,11,12,03.0,04.50,29536.125,29536.1875,0,0,1
2012,11,12,06.0,07.50,29536.25,29536.3125,0,0,1
2012,11,12,09.0,10.50,29536.375,29536.4375,0,0,1
2012,11,12,12.0,13.50,29536.5,29536.5625,0,0,1
2012,11,12,15.0,16.50,29536.625,29536.6875,1.333,5,1
2012,11,12,18.0,19.50,29536.75,29536.8125,1.333,5,1
2012,11,12,21.0,22.50,29536.875,29536.9375,4,27,1
2012,11,13,00.0,01.50,29537,29537.0625,4.667,39,1
2012,11,13,03.0,04.50,29537.125,29537.1875,3.333,18,1
2012,11,13,06.0,07.50,29537.25,29537.3125,2.333,9,1
2012,11,13,09.0,10.50,29537.375,29537.4375,3.333,18,1
2012,11,13,12.0,13.50,29537.5,29537.5625,2.667,12,1
2012,11,13,15.0,16.50,29537.625,29537.6875,3.333,18,1
2012,11,13,18.0,19.50,29537.75,29537.8125,3,15,1
2012,11,13,21.0,22.50,29537.875,29537.9375,3.667,22,1
2012,11,14,00.0,01.50,29538,29538.0625,5.667,67,1
2012,11,14,03.0,04.50,29538.125,29538.1875,6.333,94,1
2012,11,14,06.0,07.50,29538.25,29538.3125,5.667,67,1
2012,11,14,09.0,10.50,29538.375,29538.4375,4.333,32,1
2012,11,14,12.0,13.50,29538.5,29538.5625,3.667,22,1
2012,11,14,15.0,16.50,29538.625,29538.6875,2,7,1
2012,11,14,18.0,19.50,29538.75,29538.8125,0.667,3,1
2012,11,14,21.0,22.50,29538.875,29538.9375,1.333,5,1
2012,11,15,00.0,01.50,29539,29539.0625,1.333,5,1
2012,11,15,03.0,04.50,29539.125,29539.1875,0.667,3,1
2012,11,15,06.0,07.50,29539.25,29539.3125,0.667,3,1
2012,11,15,09.0,10.50,29539.375,29539.4375,1,4,1
2012,11,15,12.0,13.50,29539.5,29539.5625,0.333,2,1
2012,11,15,15.0,16.50,29539.625,29539.6875,0.333,2,1
2012,11,15,18.0,19.50,29539.75,29539.8125,0.667,3,1
2012,11,15,21.0,22.50,29539.875,29539.9375,1.333,5,1
2012,11,16,00.0,01.50,29540,29540.0625,1.667,6,1
2012,11,16,03.0,04.50,29540.125,29540.1875,2,7,1
2012,11,16,06.0,07.50,29540.25,29540.3125,1,4,1
2012,11,16,09.0,10.50,29540.375,29540.4375,0.667,3,1
2012,11,16,12.0,13.50,29540.5,29540.5625,1.333,5,1
2012,11,16,15.0,16.50,29540.625,29540.6875,2,7,1
2012,11,16,18.0,19.50,29540.75,29540.8125,2.667,12,1
2012,11,16,21.0,22.50,29540.875,29540.9375,2.333,9,1
2012,11,17,00.0,01.50,29541,29541.0625,1.667,6,1
2012,11,17,03.0,04.50,29541.125,29541.1875,3,15,1
2012,11,17,06.0,07.50,29541.25,29541.3125,1.667,6,1
2012,11,17,09.0,10.50,29541.375,29541.4375,2,7,1
2012,11,17,12.0,13.50,29541.5,29541.5625,2,7,1
2012,11,17,15.0,16.50,29541.625,29541.6875,2,7,1
2012,11,17,18.0,19.50,29541.75,29541.8125,2.667,12,1
2012,11,17,21.0,22.50,29541.875,29541.9375,2.333,9,1
2012,11,18,00.0,01.50,29542,29542.0625,1,4,1
2012,11,18,03.0,04.50,29542.125,29542.1875,2.333,9,1
2012,11,18,06.0,07.50,29542.25,29542.3125,1,4,1
2012,11,18,09.0,10.50,29542.375,29542.4375,1,4,1
2012,11,18,12.0,13.50,29542.5,29542.5625,1,4,1
2012,11,18,15.0,16.50,29542.625,29542.6875,1.333,5,1
2012,11,18,18.0,19.50,29542.75,29542.8125,0,0,1
2012,11,18,21.0,22.50,29542.875,29542.9375,1.667,6,1
2012,11,19,00.0,01.50,29543,29543.0625,1.333,5,1
2012,11,19,03.0,04.50,29543.125,29543.1875,0.333,2,1
2012,11,19,06.0,07.50,29543.25,29543.3125,1.667,6,1
2012,11,19,09.0,10.50,29543.375,29543.4375,1,4,1
2012,11,19,12.0,13.50,29543.5,29543.5625,2,7,1
2012,11,19,15.0,16.50,29543.625,29543.6875,1.667,6,1
2012,11,19,18.0,19.50,29543.75,29543.8125,0.333,2,1
2012,11,19,21.0,22.50,29543.875,29543.9375,1,4,1
2012,11,20,00.0,01.50,29544,29544.0625,2.667,12,1
2012,11,20,03.0,04.50,29544.125,29544.1875,2.667,12,1
2012,11,20,06.0,07.50,29544.25,29544.3125,2.667,12,1
2012,11,20,09.0,10.50,29544.375,29544.4375,2.333,9,1
2012,11,20,12.0,13.50,29544.5,29544.5625,2,7,1
2012,11,20,15.0,16.50,29544.625,29544.6875,3,15,1
2012,11,20,18.0,19.50,29544.75,29544.8125,4.333,32,1
2012,11,20,21.0,22.50,29544.875,29544.9375,3.667,22,1
2012,11,21,00.0,01.50,29545,29545.0625,3,15,1
2012,11,21,03.0,04.50,29545.125,29545.1875,3,15,1
2012,11,21,06.0,07.50,29545.25,29545.3125,2.333,9,1
2012,11,21,09.0,10.50,29545.375,29545.4375,1.667,6,1
2012,11,21,12.0,13.50,29545.5,29545.5625,0.667,3,1
2012,11,21,15.0,16.50,29545.625,29545.6875,1,4,1
2012,11,21,18.0,19.50,29545.75,29545.8125,1.667,6,1
2012,11,21,21.0,22.50,29545.875,29545.9375,1,4,1
2012,11,22,00.0,01.50,29546,29546.0625,1,4,1
2012,11,22,03.0,04.50,29546.125,29546.1875,0.333,2,1
2012,11,22,06.0,07.50,29546.25,29546.3125,0.333,2,1
2012,11,22,09.0,10.50,29546.375,29546.4375,0.333,2,1
2012,11,22,12.0,13.50,29546.5,29546.5625,0.667,3,1
2012,11,22,15.0,16.50,29546.625,29546.6875,0,0,1
2012,11,22,18.0,19.50,29546.75,29546.8125,0.333,2,1
2012,11,22,21.0,22.50,29546.875,29546.9375,1.333,5,1
2012,11,23,00.0,01.50,29547,29547.0625,0,0,1
2012,11,23,03.0,04.50,29547.125,29547.1875,0.333,2,1
2012,11,23,06.0,07.50,29547.25,29547.3125,0.667,3,1
2012,11,23,09.0,10.50,29547.375,29547.4375,0.667,3,1
2012,11,23,12.0,13.50,29547.5,29547.5625,0.333,2,1
2012,11,23,15.0,16.50,29547.625,29547.6875,0,0,1
2012,11,23,18.0,19.50,29547.75,29547.8125,1.333,5,1
2012,11,23,21.0,22.50,29547.875,29547.9375,4.667,39,1
2012,11,24,00.0,01.50,29548,29548.0625,4.667,39,1
2012,11,24,03.0,04.50,29548.125,29548.1875,4,27,1
2012,11,24,06.0,07.50,29548.25,29548.3125,3.333,18,1
2012,11,24,09.0,10.50,29548.375,29548.4375,2,7,1
2012,11,24,12.0,13.50,29548.5,29548.5625,3,15,1
2012,11,24,15.0,16.50,29548.625,29548.6875,2,7,1
2012,11,24,18.0,19.50,29548.75,29548.8125,1.333,5,1
2012,11,24,21.0,22.50,29548.875,29548.9375,1.333,5,1
2012,11,25,00.0,01.50,29549,29549.0625,0.667,3,1
2012,11,25,03.0,04.50,29549.125,29549.1875,1.667,6,1
2012,11,25,06.0,07.50,29549.25,29549.3125,1,4,1
2012,11,25,09.0,10.50,29549.375,29549.4375,0.333,2,1
2012,11,25,12.0,13.50,29549.5,29549.5625,1.333,5,1
2012,11,25,15.0,16.50,29549.625,29549.6875,1.333,5,1
2012,11,25,18.0,19.50,29549.75,29549.8125,0.667,3,1
2012,11,25,21.0,22.50,29549.875,29549.9375,1,4,1
2012,11,26,00.0,01.50,29550,29550.0625,2.667,12,1
2012,11,26,03.0,04.50,29550.125,29550.1875,2,7,1
2012,11,26,06.0,07.50,29550.25,29550.3125,1.333,5,1
2012,11,26,09.0,10.50,29550.375,29550.4375,0.667,3,1
2012,11,26,12.0,13.50,29550.5,29550.5625,0,0,1
2012,11,26,15.0,16.50,29550.625,29550.6875,1,4,1
2012,11,26,18.0,19.50,29550.75,29550.8125,1,4,1
2012,11,26,21.0,22.50,29550.875,29550.9375,0.333,2,1
2012,11,27,00.0,01.50,29551,29551.0625,0.333,2,1
2012,11,27,03.0,04.50,29551.125,29551.1875,1,4,1
2012,11,27,06.0,07.50,29551.25,29551.3125,1,4,1
2012,11,27,09.0,10.50,29551.375,29551.4375,1,4,1
2012,11,27,12.0,13.50,29551.5,29551.5625,0.667,3,1
2012,11,27,15.0,16.50,29551.625,29551.6875,1,4,1
2012,11,27,18.0,19.50,29551.75,29551.8125,1.333,5,1
2012,11,27,21.0,22.50,29551.875,29551.9375,0.667,3,1
2012,11,28,00.0,01.50,29552,29552.0625,0.333,2,1
2012,11,28,03.0,04.50,29552.125,29552.1875,0.333,2,1
2012,11,28,06.0,07.50,29552.25,29552.3125,0,0,1
2012,11,28,09.0,10.50,29552.375,29552.4375,0,0,1
2012,11,28,12.0,13.50,29552.5,29552.5625,0,0,1
2012,11,28,15.0,16.50,29552.625,29552.6875,0,0,1
2012,11,28,18.0,19.50,29552.75,29552.8125,0.667,3,1
2012,11,28,21.0,22.50,29552.875,29552.9375,1,4,1
2012,11,29,00.0,01.50,29553,29553.0625,0,0,1
2012,11,29,03.0,04.50,29553.125,29553.1875,0.667,3,1
2012,11,29,06.0,07.50,29553.25,29553.3125,0.333,2,1
2012,11,29,09.0,10.50,29553.375,29553.4375,1,4,1
2012,11,29,12.0,13.50,29553.5,29553.5625,0,0,1
2012,11,29,15.0,16.50,29553.625,29553.6875,1.333,5,1
2012,11,29,18.0,19.50,29553.75,29553.8125,0.667,3,1
2012,11,29,21.0,22.50,29553.875,29553.9375,0.333,2,1
2012,11,30,00.0,01.50,29554,29554.0625,0,0,1
2012,11,30,03.0,04.50,29554.125,29554.1875,0,0,1
2012,11,30,06.0,07.50,29554.25,29554.3125,0,0,1
2012,11,30,09.0,10.50,29554.375,29554.4375,0.667,3,1
2012,11,30,12.0,13.50,29554.5,29554.5625,0,0,1
2012,11,30,15.0,16.50,29554.625,29554.6875,0.667,3,1
2012,11,30,18.0,19.50,29554.75,29554.8125,0,0,1
2012,11,30,21.0,22.50,29554.875,29554.9375,0.333,2,1
2012,12,1,00.0,01.50,29555,29555.0625,1,4,1
2012,12,1,03.0,04.50,29555.125,29555.1875,1,4,1
2012,12,1,06.0,07.50,29555.25,29555.3125,0.333,2,1
2012,12,1,09.0,10.50,29555.375,29555.4375,0.333,2,1
2012,12,1,12.0,13.50,29555.5,29555.5625,0.667,3,1
2012,12,1,15.0,16.50,29555.625,29555.6875,0.667,3,1
2012,12,1,18.0,19.50,29555.75,29555.8125,2.333,9,1
2012,12,1,21.0,22.50,29555.875,29555.9375,2.333,9,1
2012,12,2,00.0,01.50,29556,29556.0625,2.667,12,1
2012,12,2,03.0,04.50,29556.125,29556.1875,2.667,12,1
2012,12,2,06.0,07.50,29556.25,29556.3125,2.667,12,1
2012,12,2,09.0,10.50,29556.375,29556.4375,2.667,12,1
2012,12,2,12.0,13.50,29556.5,29556.5625,2,7,1
2012,12,2,15.0,16.50,29556.625,29556.6875,0.667,3,1
2012,12,2,18.0,19.50,29556.75,29556.8125,0.333,2,1
2012,12,2,21.0,22.50,29556.875,29556.9375,0,0,1
2012,12,3,00.0,01.50,29557,29557.0625,0.333,2,1
2012,12,3,03.0,04.50,29557.125,29557.1875,1,4,1
2012,12,3,06.0,07.50,29557.25,29557.3125,1.333,5,1
2012,12,3,09.0,10.50,29557.375,29557.4375,0.667,3,1
2012,12,3,12.0,13.50,29557.5,29557.5625,1,4,1
2012,12,3,15.0,16.50,29557.625,29557.6875,1,4,1
2012,12,3,18.0,19.50,29557.75,29557.8125,0.667,3,1
2012,12,3,21.0,22.50,29557.875,29557.9375,1.333,5,1
2012,12,4,00.0,01.50,29558,29558.0625,1.333,5,1
2012,12,4,03.0,04.50,29558.125,29558.1875,2.667,12,1
2012,12,4,06.0,07.50,29558.25,29558.3125,2,7,1
2012,12,4,09.0,10.50,29558.375,29558.4375,0.333,2,1
2012,12,4,12.0,13.50,29558.5,29558.5625,0.333,2,1
2012,12,4,15.0,16.50,29558.625,29558.6875,0,0,1
2012,12,4,18.0,19.50,29558.75,29558.8125,0.333,2,1
2012,12,4,21.0,22.50,29558.875,29558.9375,0,0,1
2012,12,5,00.0,01.50,29559,29559.0625,0,0,1
2012,12,5,03.0,04.50,29559.125,29559.1875,0,0,1
2012,12,5,06.0,07.50,29559.25,29559.3125,0,0,1
2012,12,5,09.0,10.50,29559.375,29559.4375,0.333,2,1
2012,12,5,12.0,13.50,29559.5,29559.5625,0,0,1
2012,12,5,15.0,16.50,29559.625,29559.6875,0,0,1
2012,12,5,18.0,19.50,29559.75,29559.8125,0.667,3,1
2012,12,5,21.0,22.50,29559.875,29559.9375,1.333,5,1
2012,12,6,00.0,01.50,29560,29560.0625,0,0,1
2012,12,6,03.0,04.50,29560.125,29560.1875,0,0,1
2012,12,6,06.0,07.50,29560.25,29560.3125,0,0,1
2012,12,6,09.0,10.50,29560.375,29560.4375,0.333,2,1
2012,12,6,12.0,13.50,29560.5,29560.5625,0.333,2,1
2012,12,6,15.0,16.50,29560.625,29560.6875,0,0,1
2012,12,6,18.0,19.50,29560.75,29560.8125,0,0,1
2012,12,6,21.0,22.50,29560.875,29560.9375,0,0,1
2012,12,7,00.0,01.50,29561,29561.0625,0,0,1
2012,12,7,03.0,04.50,29561.125,29561.1875,0,0,1
2012,12,7,06.0,07.50,29561.25,29561.3125,0,0,1
2012,12,7,09.0,10.50,29561.375,29561.4375,0,0,1
2012,12,7,12.0,13.50,29561.5,29561.5625,0,0,1
2012,12,7,15.0,16.50,29561.625,29561.6875,0,0,1
2012,12,7,18.0,19.50,29561.75,29561.8125,0.667,3,1
2012,12,7,21.0,22.50,29561.875,29561.9375,0,0,1
2012,12,8,00.0,01.50,29562,29562.0625,0,0,1
2012,12,8,03.0,04.50,29562.125,29562.1875,0.333,2,1
2012,12,8,06.0,07.50,29562.25,29562.3125,0,0,1
2012,12,8,09.0,10.50,29562.375,29562.4375,0.333,2,1
